polled_at,chart_id,chart_type,series,label,value,servers_reporting
2026-08-16T17:35:06+00:00,vanish_plugin,simple_pie,,SuperVanish,1,5
2026-08-16T17:35:06+00:00,vanish_plugin,simple_pie,,Essentials,2,5
2026-08-16T17:35:06+00:00,vanish_plugin,simple_pie,,None,2,5
2026-08-16T17:35:06+00:00,webhook_configured,simple_pie,,Installed,5,5
2026-08-16T17:35:06+00:00,enabled_options,advanced_pie,,Bedrock indicator,5,10
2026-08-16T17:35:06+00:00,enabled_options,advanced_pie,,nicknames,5,10
2026-08-16T17:35:06+00:00,send_failures,single_linechart,Failed sends,2026-08-16T17:00:00+00:00,75,
2026-08-16T17:35:06+00:00,dead_webhooks,single_linechart,Dead webhooks,2026-08-16T17:00:00+00:00,75,
2026-08-16T17:35:06+00:00,mc_version_by_schema,drilldown_pie,26.1.2,V10,1,5
2026-08-16T17:35:06+00:00,mc_version_by_schema,drilldown_pie,26.2,V10,4,5
2026-08-16T17:35:06+00:00,mc_version_by_java,drilldown_pie,26.1.2,25,1,5
2026-08-16T17:35:06+00:00,mc_version_by_java,drilldown_pie,26.2,25,4,5
2026-08-16T17:35:06+00:00,release_channel,simple_pie,,stable,11,11
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.advancement,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.chat,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.command,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.gamemode,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.teleport,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,server.command,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,server.explosion,6,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.death,7,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.deop,8,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.op,8,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.whitelist_edit,8,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.whitelist_toggle,8,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.join,9,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,player.quit,9,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.ban,10,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.kick,10,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,moderation.unban,10,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,server.start,10,149
2026-08-16T17:35:06+00:00,enabled_events,advanced_pie,,server.stop,10,149
2026-08-16T17:35:06+00:00,output_mode,simple_pie,,Plain text,1,11
2026-08-16T17:35:06+00:00,output_mode,simple_pie,,Embeds,10,11
2026-08-16T17:35:06+00:00,config_schema,simple_pie,,V10,11,11
2026-08-16T17:57:14+00:00,onlineMode,simple_pie,,offline,3,11
2026-08-16T17:57:14+00:00,onlineMode,simple_pie,,online,8,11
2026-08-16T17:57:14+00:00,minecraftVersion,simple_pie,,26.1.2,1,11
2026-08-16T17:57:14+00:00,minecraftVersion,simple_pie,,26.2,10,11
2026-08-16T17:57:14+00:00,serverSoftware,simple_pie,,Purpur,1,11
2026-08-16T17:57:14+00:00,serverSoftware,simple_pie,,Paper,10,11
2026-08-16T17:57:14+00:00,pluginVersion,simple_pie,,2.3.0,5,11
2026-08-16T17:57:14+00:00,pluginVersion,simple_pie,,2.2.0,6,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,2,1,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,3,1,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,32,1,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,4,1,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,16,3,11
2026-08-16T17:57:14+00:00,coreCount,simple_pie,,6,4,11
2026-08-16T17:57:14+00:00,osArch,simple_pie,,amd64,11,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Windows Server,Windows Server 2019,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Windows,Windows 10,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Windows,Windows 11,3,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,5.4.0-216-generic,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,6.12.85+deb13-amd64,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,6.12.90+deb13.1-amd64,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,6.8.0-106-generic,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,6.8.0-137-generic,1,11
2026-08-16T17:57:14+00:00,os,drilldown_pie,Linux,7.0.0-29-generic,1,11
2026-08-16T17:57:14+00:00,location,simple_pie,,Brazil,1,11
2026-08-16T17:57:14+00:00,location,simple_pie,,India,1,11
2026-08-16T17:57:14+00:00,location,simple_pie,,Netherlands,1,11
2026-08-16T17:57:14+00:00,location,simple_pie,,South Korea,1,11
2026-08-16T17:57:14+00:00,location,simple_pie,,United Kingdom,2,11
2026-08-16T17:57:14+00:00,location,simple_pie,,United States,2,11
2026-08-16T17:57:14+00:00,location,simple_pie,,Germany,3,11
2026-08-16T17:57:14+00:00,javaVersion,drilldown_pie,Java 26,26,1,11
2026-08-16T17:57:14+00:00,javaVersion,drilldown_pie,Java 26,26.0.2,1,11
2026-08-16T17:57:14+00:00,javaVersion,drilldown_pie,Java 25,25.0.1,1,11
2026-08-16T17:57:14+00:00,javaVersion,drilldown_pie,Java 25,25.0.4,3,11
2026-08-16T17:57:14+00:00,javaVersion,drilldown_pie,Java 25,25.0.3,5,11
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,locationMap,simple_map,,,,0
2026-08-16T17:57:14+00:00,colors_customised,simple_pie,,No,5,5
2026-08-16T17:57:14+00:00,command_filter_state,simple_pie,,Default,5,5
2026-08-16T17:57:14+00:00,config_ahead_of_build,simple_pie,,No,5,5
2026-08-16T17:57:14+00:00,config_origin,simple_pie,,Shipped with plugin,5,5
2026-08-16T17:57:14+00:00,coreprotect,simple_pie,,Installed,1,5
2026-08-16T17:57:14+00:00,coreprotect,simple_pie,,Not installed,4,5
2026-08-16T17:57:14+00:00,floodgate,simple_pie,,Installed,2,5
2026-08-16T17:57:14+00:00,floodgate,simple_pie,,Not installed,3,5
2026-08-16T17:57:14+00:00,lang_customised,simple_pie,,No,5,5
2026-08-16T17:57:14+00:00,lang_keys_changed,simple_pie,,None,5,5
2026-08-16T17:57:14+00:00,migrated_from,simple_pie,,Never migrated,5,5
2026-08-16T17:57:14+00:00,placeholderapi,simple_pie,,Installed,2,5
2026-08-16T17:57:14+00:00,placeholderapi,simple_pie,,Not installed,3,5
2026-08-16T17:57:14+00:00,proxy_mode,simple_pie,,BungeeCord or Velocity,1,5
2026-08-16T17:57:14+00:00,proxy_mode,simple_pie,,BungeeCord,4,5
2026-08-16T17:57:14+00:00,punishment_plugin,simple_pie,,None,5,5
2026-08-16T17:57:14+00:00,routing_used,simple_pie,,One webhook,5,5
2026-08-16T17:57:14+00:00,send_rate,simple_pie,,100-1000/hour,1,5
2026-08-16T17:57:14+00:00,send_rate,simple_pie,,10-100/hour,2,5
2026-08-16T17:57:14+00:00,send_rate,simple_pie,,None,2,5
2026-08-16T17:57:14+00:00,vanish_plugin,simple_pie,,SuperVanish,1,5
2026-08-16T17:57:14+00:00,vanish_plugin,simple_pie,,Essentials,2,5
2026-08-16T17:57:14+00:00,vanish_plugin,simple_pie,,None,2,5
2026-08-16T17:57:14+00:00,webhook_configured,simple_pie,,Installed,5,5
2026-08-16T17:57:14+00:00,enabled_options,advanced_pie,,Bedrock indicator,5,10
2026-08-16T17:57:14+00:00,enabled_options,advanced_pie,,nicknames,5,10
2026-08-16T17:57:14+00:00,mc_version_by_schema,drilldown_pie,26.1.2,V10,1,5
2026-08-16T17:57:14+00:00,mc_version_by_schema,drilldown_pie,26.2,V10,4,5
2026-08-16T17:57:14+00:00,mc_version_by_java,drilldown_pie,26.1.2,25,1,5
2026-08-16T17:57:14+00:00,mc_version_by_java,drilldown_pie,26.2,25,4,5
2026-08-16T17:57:14+00:00,release_channel,simple_pie,,stable,11,11
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.advancement,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.chat,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.command,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.gamemode,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.teleport,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,server.command,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,server.explosion,6,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.death,7,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.deop,8,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.op,8,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.whitelist_edit,8,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.whitelist_toggle,8,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.join,9,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,player.quit,9,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.ban,10,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.kick,10,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,moderation.unban,10,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,server.start,10,149
2026-08-16T17:57:14+00:00,enabled_events,advanced_pie,,server.stop,10,149
2026-08-16T17:57:14+00:00,output_mode,simple_pie,,Plain text,1,11
2026-08-16T17:57:14+00:00,output_mode,simple_pie,,Embeds,10,11
2026-08-16T17:57:14+00:00,config_schema,simple_pie,,V10,11,11
2026-08-16T18:48:28+00:00,servers,single_linechart,Servers,2026-08-16T17:30:00+00:00,11,
2026-08-16T18:48:28+00:00,servers,single_linechart,Servers,2026-08-16T18:00:00+00:00,11,
2026-08-16T18:48:28+00:00,players,single_linechart,Players,2026-08-16T17:30:00+00:00,30,
2026-08-16T18:48:28+00:00,players,single_linechart,Players,2026-08-16T18:00:00+00:00,31,
2026-08-16T18:48:28+00:00,onlineMode,simple_pie,,offline,3,11
2026-08-16T18:48:28+00:00,onlineMode,simple_pie,,online,8,11
2026-08-16T18:48:28+00:00,minecraftVersion,simple_pie,,26.1.2,1,11
2026-08-16T18:48:28+00:00,minecraftVersion,simple_pie,,26.2,10,11
2026-08-16T18:48:28+00:00,serverSoftware,simple_pie,,Purpur,1,11
2026-08-16T18:48:28+00:00,serverSoftware,simple_pie,,Paper,10,11
2026-08-16T18:48:28+00:00,pluginVersion,simple_pie,,2.3.0,5,11
2026-08-16T18:48:28+00:00,pluginVersion,simple_pie,,2.2.0,6,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,2,1,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,3,1,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,32,1,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,4,1,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,16,3,11
2026-08-16T18:48:28+00:00,coreCount,simple_pie,,6,4,11
2026-08-16T18:48:28+00:00,osArch,simple_pie,,amd64,11,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Windows Server,Windows Server 2019,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Windows,Windows 10,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Windows,Windows 11,3,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,5.4.0-216-generic,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,6.12.85+deb13-amd64,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,6.12.90+deb13.1-amd64,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,6.8.0-106-generic,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,6.8.0-137-generic,1,11
2026-08-16T18:48:28+00:00,os,drilldown_pie,Linux,7.0.0-29-generic,1,11
2026-08-16T18:48:28+00:00,location,simple_pie,,Brazil,1,11
2026-08-16T18:48:28+00:00,location,simple_pie,,India,1,11
2026-08-16T18:48:28+00:00,location,simple_pie,,Netherlands,1,11
2026-08-16T18:48:28+00:00,location,simple_pie,,South Korea,1,11
2026-08-16T18:48:28+00:00,location,simple_pie,,United Kingdom,2,11
2026-08-16T18:48:28+00:00,location,simple_pie,,United States,2,11
2026-08-16T18:48:28+00:00,location,simple_pie,,Germany,3,11
2026-08-16T18:48:28+00:00,javaVersion,drilldown_pie,Java 26,26,1,11
2026-08-16T18:48:28+00:00,javaVersion,drilldown_pie,Java 26,26.0.2,1,11
2026-08-16T18:48:28+00:00,javaVersion,drilldown_pie,Java 25,25.0.1,1,11
2026-08-16T18:48:28+00:00,javaVersion,drilldown_pie,Java 25,25.0.4,3,11
2026-08-16T18:48:28+00:00,javaVersion,drilldown_pie,Java 25,25.0.3,5,11
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,locationMap,simple_map,,,,0
2026-08-16T18:48:28+00:00,colors_customised,simple_pie,,No,5,5
2026-08-16T18:48:28+00:00,command_filter_state,simple_pie,,Default,5,5
2026-08-16T18:48:28+00:00,config_ahead_of_build,simple_pie,,No,5,5
2026-08-16T18:48:28+00:00,config_origin,simple_pie,,Shipped with plugin,5,5
2026-08-16T18:48:28+00:00,coreprotect,simple_pie,,Installed,1,5
2026-08-16T18:48:28+00:00,coreprotect,simple_pie,,Not installed,4,5
2026-08-16T18:48:28+00:00,floodgate,simple_pie,,Installed,2,5
2026-08-16T18:48:28+00:00,floodgate,simple_pie,,Not installed,3,5
2026-08-16T18:48:28+00:00,lang_customised,simple_pie,,No,5,5
2026-08-16T18:48:28+00:00,lang_keys_changed,simple_pie,,None,5,5
2026-08-16T18:48:28+00:00,migrated_from,simple_pie,,Never migrated,5,5
2026-08-16T18:48:28+00:00,placeholderapi,simple_pie,,Installed,2,5
2026-08-16T18:48:28+00:00,placeholderapi,simple_pie,,Not installed,3,5
2026-08-16T18:48:28+00:00,proxy_mode,simple_pie,,BungeeCord or Velocity,1,5
2026-08-16T18:48:28+00:00,proxy_mode,simple_pie,,BungeeCord,4,5
2026-08-16T18:48:28+00:00,punishment_plugin,simple_pie,,None,5,5
2026-08-16T18:48:28+00:00,routing_used,simple_pie,,One webhook,5,5
2026-08-16T18:48:28+00:00,send_rate,simple_pie,,10-100/hour,1,5
2026-08-16T18:48:28+00:00,send_rate,simple_pie,,100-1000/hour,1,5
2026-08-16T18:48:28+00:00,send_rate,simple_pie,,None,3,5
2026-08-16T18:48:28+00:00,vanish_plugin,simple_pie,,SuperVanish,1,5
2026-08-16T18:48:28+00:00,vanish_plugin,simple_pie,,Essentials,2,5
2026-08-16T18:48:28+00:00,vanish_plugin,simple_pie,,None,2,5
2026-08-16T18:48:28+00:00,webhook_configured,simple_pie,,Installed,5,5
2026-08-16T18:48:28+00:00,enabled_options,advanced_pie,,Bedrock indicator,5,10
2026-08-16T18:48:28+00:00,enabled_options,advanced_pie,,nicknames,5,10
2026-08-16T18:48:28+00:00,send_failures,single_linechart,Failed sends,2026-08-16T17:30:00+00:00,11,
2026-08-16T18:48:28+00:00,send_failures,single_linechart,Failed sends,2026-08-16T18:00:00+00:00,77,
2026-08-16T18:48:28+00:00,dead_webhooks,single_linechart,Dead webhooks,2026-08-16T17:30:00+00:00,11,
2026-08-16T18:48:28+00:00,dead_webhooks,single_linechart,Dead webhooks,2026-08-16T18:00:00+00:00,77,
2026-08-16T18:48:28+00:00,mc_version_by_schema,drilldown_pie,26.1.2,V10,1,5
2026-08-16T18:48:28+00:00,mc_version_by_schema,drilldown_pie,26.2,V10,4,5
2026-08-16T18:48:28+00:00,mc_version_by_java,drilldown_pie,26.1.2,25,1,5
2026-08-16T18:48:28+00:00,mc_version_by_java,drilldown_pie,26.2,25,4,5
2026-08-16T18:48:28+00:00,release_channel,simple_pie,,stable,11,11
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.advancement,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.chat,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.command,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.gamemode,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.teleport,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,server.command,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,server.explosion,6,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.death,7,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.deop,8,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.op,8,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.whitelist_edit,8,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.whitelist_toggle,8,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.join,9,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,player.quit,9,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.ban,10,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.kick,10,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,moderation.unban,10,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,server.start,10,149
2026-08-16T18:48:28+00:00,enabled_events,advanced_pie,,server.stop,10,149
2026-08-16T18:48:28+00:00,output_mode,simple_pie,,Plain text,1,11
2026-08-16T18:48:28+00:00,output_mode,simple_pie,,Embeds,10,11
2026-08-16T18:48:28+00:00,config_schema,simple_pie,,V10,11,11
2026-08-16T19:35:29+00:00,servers,single_linechart,Servers,2026-08-16T18:30:00+00:00,11,
2026-08-16T19:35:29+00:00,servers,single_linechart,Servers,2026-08-16T19:00:00+00:00,11,
2026-08-16T19:35:29+00:00,players,single_linechart,Players,2026-08-16T18:30:00+00:00,27,
2026-08-16T19:35:29+00:00,players,single_linechart,Players,2026-08-16T19:00:00+00:00,28,
2026-08-16T19:35:29+00:00,onlineMode,simple_pie,,offline,3,11
2026-08-16T19:35:29+00:00,onlineMode,simple_pie,,online,8,11
2026-08-16T19:35:29+00:00,minecraftVersion,simple_pie,,26.1.2,1,11
2026-08-16T19:35:29+00:00,minecraftVersion,simple_pie,,26.2,10,11
2026-08-16T19:35:29+00:00,serverSoftware,simple_pie,,Purpur,1,11
2026-08-16T19:35:29+00:00,serverSoftware,simple_pie,,Paper,10,11
2026-08-16T19:35:29+00:00,pluginVersion,simple_pie,,2.3.0,5,11
2026-08-16T19:35:29+00:00,pluginVersion,simple_pie,,2.2.0,6,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,2,1,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,3,1,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,32,1,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,4,1,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,16,3,11
2026-08-16T19:35:29+00:00,coreCount,simple_pie,,6,4,11
2026-08-16T19:35:29+00:00,osArch,simple_pie,,amd64,11,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Windows Server,Windows Server 2019,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Windows,Windows 10,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Windows,Windows 11,3,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,5.4.0-216-generic,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,6.12.85+deb13-amd64,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,6.12.90+deb13.1-amd64,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,6.8.0-106-generic,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,6.8.0-137-generic,1,11
2026-08-16T19:35:29+00:00,os,drilldown_pie,Linux,7.0.0-29-generic,1,11
2026-08-16T19:35:29+00:00,location,simple_pie,,Brazil,1,11
2026-08-16T19:35:29+00:00,location,simple_pie,,India,1,11
2026-08-16T19:35:29+00:00,location,simple_pie,,Netherlands,1,11
2026-08-16T19:35:29+00:00,location,simple_pie,,South Korea,1,11
2026-08-16T19:35:29+00:00,location,simple_pie,,United Kingdom,2,11
2026-08-16T19:35:29+00:00,location,simple_pie,,United States,2,11
2026-08-16T19:35:29+00:00,location,simple_pie,,Germany,3,11
2026-08-16T19:35:29+00:00,javaVersion,drilldown_pie,Java 26,26,1,11
2026-08-16T19:35:29+00:00,javaVersion,drilldown_pie,Java 26,26.0.2,1,11
2026-08-16T19:35:29+00:00,javaVersion,drilldown_pie,Java 25,25.0.1,1,11
2026-08-16T19:35:29+00:00,javaVersion,drilldown_pie,Java 25,25.0.4,3,11
2026-08-16T19:35:29+00:00,javaVersion,drilldown_pie,Java 25,25.0.3,5,11
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,locationMap,simple_map,,,,0
2026-08-16T19:35:29+00:00,colors_customised,simple_pie,,No,5,5
2026-08-16T19:35:29+00:00,command_filter_state,simple_pie,,Default,5,5
2026-08-16T19:35:29+00:00,config_ahead_of_build,simple_pie,,No,5,5
2026-08-16T19:35:29+00:00,config_origin,simple_pie,,Shipped with plugin,5,5
2026-08-16T19:35:29+00:00,coreprotect,simple_pie,,Installed,1,5
2026-08-16T19:35:29+00:00,coreprotect,simple_pie,,Not installed,4,5
2026-08-16T19:35:29+00:00,floodgate,simple_pie,,Installed,2,5
2026-08-16T19:35:29+00:00,floodgate,simple_pie,,Not installed,3,5
2026-08-16T19:35:29+00:00,lang_customised,simple_pie,,No,5,5
2026-08-16T19:35:29+00:00,lang_keys_changed,simple_pie,,None,5,5
2026-08-16T19:35:29+00:00,migrated_from,simple_pie,,Never migrated,5,5
2026-08-16T19:35:29+00:00,placeholderapi,simple_pie,,Installed,2,5
2026-08-16T19:35:29+00:00,placeholderapi,simple_pie,,Not installed,3,5
2026-08-16T19:35:29+00:00,proxy_mode,simple_pie,,BungeeCord or Velocity,1,5
2026-08-16T19:35:29+00:00,proxy_mode,simple_pie,,BungeeCord,4,5
2026-08-16T19:35:29+00:00,punishment_plugin,simple_pie,,None,5,5
2026-08-16T19:35:29+00:00,routing_used,simple_pie,,One webhook,5,5
2026-08-16T19:35:29+00:00,send_rate,simple_pie,,Under 10/hour,1,5
2026-08-16T19:35:29+00:00,send_rate,simple_pie,,100-1000/hour,2,5
2026-08-16T19:35:29+00:00,send_rate,simple_pie,,None,2,5
2026-08-16T19:35:29+00:00,vanish_plugin,simple_pie,,SuperVanish,1,5
2026-08-16T19:35:29+00:00,vanish_plugin,simple_pie,,Essentials,2,5
2026-08-16T19:35:29+00:00,vanish_plugin,simple_pie,,None,2,5
2026-08-16T19:35:29+00:00,webhook_configured,simple_pie,,Not installed,1,5
2026-08-16T19:35:29+00:00,webhook_configured,simple_pie,,Installed,4,5
2026-08-16T19:35:29+00:00,commands_used,advanced_pie,,regen,1,2
2026-08-16T19:35:29+00:00,commands_used,advanced_pie,,webhook,1,2
2026-08-16T19:35:29+00:00,enabled_options,advanced_pie,,Bedrock indicator,5,10
2026-08-16T19:35:29+00:00,enabled_options,advanced_pie,,nicknames,5,10
2026-08-16T19:35:29+00:00,send_failures,single_linechart,Failed sends,2026-08-16T18:30:00+00:00,97,
2026-08-16T19:35:29+00:00,send_failures,single_linechart,Failed sends,2026-08-16T19:00:00+00:00,159,
2026-08-16T19:35:29+00:00,dead_webhooks,single_linechart,Dead webhooks,2026-08-16T18:30:00+00:00,97,
2026-08-16T19:35:29+00:00,dead_webhooks,single_linechart,Dead webhooks,2026-08-16T19:00:00+00:00,159,
2026-08-16T19:35:29+00:00,mc_version_by_schema,drilldown_pie,26.1.2,V10,1,5
2026-08-16T19:35:29+00:00,mc_version_by_schema,drilldown_pie,26.2,V10,4,5
2026-08-16T19:35:29+00:00,mc_version_by_java,drilldown_pie,26.1.2,25,1,5
2026-08-16T19:35:29+00:00,mc_version_by_java,drilldown_pie,26.2,25,4,5
2026-08-16T19:35:29+00:00,release_channel,simple_pie,,stable,11,11
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.advancement,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.chat,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.command,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.gamemode,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.teleport,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,server.command,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,server.explosion,6,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.death,7,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.deop,8,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.op,8,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.whitelist_edit,8,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.whitelist_toggle,8,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.join,9,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,player.quit,9,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.ban,10,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.kick,10,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,moderation.unban,10,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,server.start,10,149
2026-08-16T19:35:29+00:00,enabled_events,advanced_pie,,server.stop,10,149
2026-08-16T19:35:29+00:00,output_mode,simple_pie,,Plain text,1,11
2026-08-16T19:35:29+00:00,output_mode,simple_pie,,Embeds,10,11
2026-08-16T19:35:29+00:00,config_schema,simple_pie,,V10,11,11
2026-08-16T19:56:44+00:00,onlineMode,simple_pie,,offline,3,11
2026-08-16T19:56:44+00:00,onlineMode,simple_pie,,online,8,11
